What's the easiest way to the sports arena?,O O O B-ROUTE I-ROUTE O O B-DESTINATION I-DESTINATION,
How can I get to the marina?,O O O O O O B-DESTINATION,
Find me the best route to the closest landmark.,O O O B-ROUTE I-ROUTE O O B-DESTINATION I-DESTINATION,
How do I reach the ferry terminal?,O O O O O B-DESTINATION I-DESTINATION,
What's the way to the observatory?,O O O B-ROUTE O O B-DESTINATION,
Show me how to get to the aquarium.,O O O O O O O B-DESTINATION,
How can I reach the farmers' market?,O O O O O B-DESTINATION I-DESTINATION,
Tell me the route to the zoo.,O O O B-ROUTE O O B-DESTINATION,
What's the fastest way to the science center?,O O O B-ROUTE I-ROUTE O O B-DESTINATION I-DESTINATION,
Find me the route to the historical district.,O O O B-ROUTE O O B-DESTINATION I-DESTINATION,
How do I get to the nearest tourist attraction?,O O O O O O B-DESTINATION I-DESTINATION I-DESTINATION,
Show me how to get to the amusement park.,O O O O O O O B-DESTINATION I-DESTINATION,
How can I reach the convention hotel?,O O O O O B-DESTINATION I-DESTINATION,
What's the route to the botanical park?,O O O B-ROUTE O O B-DESTINATION I-DESTINATION,
Give me directions to the government office.,O O B-ROUTE O O B-DESTINATION I-DESTINATION,
How do I navigate to the town hall?,O O O O O O B-DESTINATION I-DESTINATION,
Show me the best way to the fitness center.,O O O B-ROUTE I-ROUTE O O B-DESTINATION I-DESTINATION,
How can I get to the night market?,O O O O O O B-TIME B-DESTINATION,
What's the quickest route to the financial district?,O O O B-ROUTE I-ROUTE O O B-DESTINATION I-DESTINATION,
How do I reach the hiking trail?,O O O O O B-DESTINATION I-DESTINATION,
Can you give me directions to the sports complex?,O O O O B-ROUTE O O B-DESTINATION I-DESTINATION,
How can I reach the nearest bus stop?,O O O O O B-DESTINATION I-DESTINATION I-DESTINATION,
What's the way to the pier for the ferry?,O  O O B-ROUTE O O B-DESTINATION O O B-TRANSPORT,
Show me how to reach the central plaza.,O O O O O O B-DESTINATION I-DESTINATION,
How do I get to the tech park?,O O O O O O B-DESTINATION I-DESTINATION,
What's the best route to the cruise terminal?,O O O B-ROUTE I-ROUTE O O B-DESTINATION I-DESTINATION,
Find me the way to the nearest tourist spot.,O O O B-ROUTE O O B-DESTINATION I-DESTINATION I-DESTINATION,
How can I reach the old cathedral?,O O O O O B-DESTINATION I-DESTINATION,
Give me the route to the trade fair.,O O O B-ROUTE O O B-DESTINATION I-DESTINATION,
How do I get to the science park?,O O O O O O B-DESTINATION I-DESTINATION,
How do I navigate to the tourist hub?,O O O O O O B-DESTINATION I-DESTINATION,
Find me the best way to the craft market.,O O O B-ROUTE I-ROUTE O O B-DESTINATION I-DESTINATION,
How can I reach the lookout tower?,O O O O O B-DESTINATION I-DESTINATION,
Show me the route to the gallery district.,O O O B-ROUTE O O B-DESTINATION I-DESTINATION,
What's the easiest way to the transport terminal?,O O O B-ROUTE I-ROUTE O O B-DESTINATION I-DESTINATION,
How do I get to the embassy?,O O O O O O B-DESTINATION,
Find me a route to the nearest food court.,O O O B-ROUTE O O B-DESTINATION I-DESTINATION I-DESTINATION,
What's the way to the visitor center?,O O O B-ROUTE O O B-DESTINATION I-DESTINATION,
Show me how to reach the temple.,O O O O O O B-DESTINATION,
How can I get to the tourist pier?,O O O O O O B-DESTINATION I-DESTINATION,
What's the quickest route to the medical center?,O O O B-ROUTE I-ROUTE O O B-DESTINATION I-DESTINATION,
How do I navigate to the shopping promenade?,O O O O O O B-DESTINATION I-DESTINATION,
Tell me the route to the public library.,O O O B-ROUTE O O B-DESTINATION I-DESTINATION,
What's the way to the ferry boarding area?,O O O B-ROUTE O O B-DESTINATION I-DESTINATION I-DESTINATION ,
Find me the route to the monastery.,O O O B-ROUTE O O B-DESTINATION,
How can I get to the research institute?,O O O O O O B-DESTINATION I-DESTINATION,
What's the fastest route to the trade district?,O O O B-ROUTE I-ROUTE O O B-DESTINATION I-DESTINATION,
Show me the way to the closest park entrance.,O O O B-ROUTE O O B-DESTINATION I-DESTINATION I-DESTINATION,
How do I find my way to the main market?,O O O O O B-ROUTE O O B-DESTINATION I-DESTINATION,
What's the best way to reach the nearest tourist destination?,O O O B-ROUTE I-ROUTE O O O B-DESTINATION I-DESTINATION I-DESTINATION,
Show me the route to the city council building.,O O O B-ROUTE O O B-DESTINATION I-DESTINATION I-DESTINATION,
Find me a route to the nearest cinema.,O O O B-ROUTE O O B-DESTINATION I-DESTINATION,
How do I reach the railway station?,O O O O O B-DESTINATION I-DESTINATION,
Show me directions to the food court.,O O B-ROUTE O O B-DESTINATION I-DESTINATION,
How do I get to the department store?,O O O O O O B-DESTINATION I-DESTINATION,
What's the quickest way to the mountain trail?,O O O B-ROUTE I-ROUTE O O B-DESTINATION I-DESTINATION,
Can you guide me to the downtown mall?,O O O O O O B-DESTINATION I-DESTINATION,
How do I navigate to the conference center?,O O O O O O B-DESTINATION I-DESTINATION,
What's the route to the public garden?,O O O B-ROUTE O O B-DESTINATION I-DESTINATION,
How do I get to the music festival grounds?,O O O O O O B-DESTINATION I-DESTINATION I-DESTINATION,
Show me how to reach the nearest town center.,O O O O O O B-DESTINATION I-DESTINATION I-DESTINATION,
How do I find my way to the river dock?,O O O O O B-ROUTE O O B-DESTINATION I-DESTINATION,
How can I get to the immigration office?,O O O O O O B-DESTINATION I-DESTINATION,
Give me directions to the market square.,O O B-ROUTE O O B-DESTINATION I-DESTINATION,
How do I reach the concert venue?,O O O O O B-DESTINATION I-DESTINATION,
Find me a path to the local tourist spot.,O O O B-ROUTE O O B-DESTINATION I-DESTINATION I-DESTINATION,
How can I reach the sports complex?,O O O O O B-DESTINATION I-DESTINATION,
How do I get to the scenic lookout?,O O O O O O B-DESTINATION I-DESTINATION,
What's the way to the nearest monument?,O O O B-ROUTE O O B-DESTINATION I-DESTINATION,
Can you tell me how to reach the local cafe?,O O O O O O O O B-DESTINATION I-DESTINATION,
Show me the route to the amusement park entrance.,O O O B-ROUTE O O B-DESTINATION I-DESTINATION I-DESTINATION,
How do I reach the historical monument?,O O O O O B-DESTINATION I-DESTINATION,
What's the quickest way to the commercial district?,O O O B-ROUTE I-ROUTE O O B-DESTINATION I-DESTINATION,
How do I find my way to the city archives?,O O O O O B-ROUTE O O B-DESTINATION I-DESTINATION,
Show me the path to the aquarium entrance.,O O O B-ROUTE O O B-DESTINATION I-DESTINATION,
How can I reach the nearest walking trail?,O O O O O B-DESTINATION I-DESTINATION I-DESTINATION,
What's the easiest way to get to the hilltop park?,O O O B-ROUTE I-ROUTE O O O O B-DESTINATION I-DESTINATION,
How do I get to the local police station?,O O O O O O B-DESTINATION I-DESTINATION I-DESTINATION,
Find me the route to the art museum.,O O O B-ROUTE O O B-DESTINATION I-DESTINATION,
Show me how to get to the festival grounds.,O O O O O O O B-DESTINATION I-DESTINATION,
How do I navigate to the botanical conservatory?,O O O O O O B-DESTINATION I-DESTINATION,
What's the quickest path to the ferry landing?,O O O B-ROUTE I-ROUTE O O B-DESTINATION I-DESTINATION,
How can I reach the city monument?,O O O O O B-DESTINATION I-DESTINATION,
What's the fastest way to the farmers' market?,O O O B-ROUTE I-ROUTE O O B-DESTINATION I-DESTINATION,
Give me directions to the art center.,O O B-ROUTE O O B-DESTINATION I-DESTINATION,
How do I get to the nearest rest area?,O O O O O O B-DESTINATION I-DESTINATION I-DESTINATION,
Find me a route to the landmark fountain.,O O O B-ROUTE O O B-DESTINATION I-DESTINATION,
Show me how to get to the heritage museum.,O O O O O O O B-DESTINATION I-DESTINATION,
What's the way to the observation deck?,O O O B-ROUTE O O B-DESTINATION I-DESTINATION,
How can I get to the crafts village?,O O O O O O B-DESTINATION I-DESTINATION,
What's the shortest path to the main street?,O O O B-ROUTE I-ROUTE O O B-DESTINATION I-DESTINATION,
How do I get to the university library?,O O O O O O B-DESTINATION I-DESTINATION,
Find me the way to the historic pier.,O O O B-ROUTE O O B-DESTINATION I-DESTINATION,
Show me the path to the nearest gas station.,O O O B-ROUTE O O B-DESTINATION I-DESTINATION I-DESTINATION,
How can I reach the community market?,O O O O O B-DESTINATION I-DESTINATION,
What's the easiest route to the metro interchange?,O O O B-ROUTE I-ROUTE O O B-DESTINATION I-DESTINATION,
How do I get to the nearest visitor hub?,O O O O O O B-DESTINATION I-DESTINATION I-DESTINATION,
Show me the way to the marina dock.,O O O B-ROUTE O O B-DESTINATION I-DESTINATION,
How do I navigate to the nearest car park?,O O O O O O B-DESTINATION I-DESTINATION I-DESTINATION,
Find me directions to the old theater.,O O B-ROUTE O O B-DESTINATION I-DESTINATION,
How can I reach the street food area?,O O O O O B-DESTINATION I-DESTINATION I-DESTINATION,
How do I get to the exhibition center?,O O O O O O B-DESTINATION I-DESTINATION,
What's the way to the cathedral?,O O O B-ROUTE O O B-DESTINATION,
Find me the path to the old train station.,O O O B-ROUTE O O B-DESTINATION I-DESTINATION I-DESTINATION,
How do I navigate to the dockside?,O O O O O O B-DESTINATION,
Show me how to reach the city art gallery.,O O O O O O B-DESTINATION I-DESTINATION I-DESTINATION,
How can I reach the harbor view point?,O O O O O B-DESTINATION I-DESTINATION I-DESTINATION,
Find me directions to the community plaza.,O O B-ROUTE O O B-DESTINATION I-DESTINATION,
How do I reach the national park entrance?,O O O O O B-DESTINATION I-DESTINATION I-DESTINATION,
Show me the fastest way to the tram stop.,O O O B-ROUTE I-ROUTE O O B-DESTINATION I-DESTINATION,
How can I get to the heritage square?,O O O O O O B-DESTINATION I-DESTINATION,
What's the best route to the city park?,O O O B-ROUTE I-ROUTE O O B-DESTINATION I-DESTINATION,
How do I navigate to the local bakery?,O O O O O O B-DESTINATION I-DESTINATION,
Find me the path to the nearest eatery.,O O O B-ROUTE O O B-DESTINATION I-DESTINATION,
What's the quickest way to the lakeside?,O O O B-ROUTE I-ROUTE O O B-DESTINATION,
How do I get to the town council office?,O O O O O O B-DESTINATION I-DESTINATION I-DESTINATION,
Show me the way to the waterfront promenade.,O O O B-ROUTE O O B-DESTINATION I-DESTINATION,
How can I reach the train depot?,O O O O O B-DESTINATION I-DESTINATION,
What's the easiest way to the coastal trail?,O O O B-ROUTE I-ROUTE O O B-DESTINATION I-DESTINATION,
Find me the route to the cultural exhibition.,O O O B-ROUTE O O B-DESTINATION I-DESTINATION,
How do I get to the nearest viewpoint?,O O O O O O B-DESTINATION I-DESTINATION,
Show me how to reach the local brewery.,O O O O O O B-DESTINATION I-DESTINATION,
How can I navigate to the historical center?,O O O O O O B-DESTINATION I-DESTINATION,
How do I get directions to the nearest train station?,O O O O B-ROUTE O O B-DESTINATION I-DESTINATION I-DESTINATION,
What's the route to the local art gallery?,O O O B-ROUTE O O B-DESTINATION I-DESTINATION I-DESTINATION ,
Find me directions to the sports stadium.,O O B-ROUTE O O B-DESTINATION I-DESTINATION,
How do I navigate to the city theater?,O O O O O O B-DESTINATION I-DESTINATION,
What's the quickest way to the concert hall?,O O O B-ROUTE I-ROUTE O O B-DESTINATION I-DESTINATION,
Show me the path to the local swimming pool.,O O O B-ROUTE O O B-DESTINATION I-DESTINATION I-DESTINATION,
How can I get to the botanical gardens?,O O O O O O B-DESTINATION I-DESTINATION,
What's the way to the university campus?,O O O B-ROUTE O O B-DESTINATION I-DESTINATION ,
Give me directions to the central hospital.,O O B-ROUTE O O B-DESTINATION I-DESTINATION,
How do I get to the nearest park?,O O O O O O B-DESTINATION I-DESTINATION,
What's the shortest path to the post office?,O O O B-ROUTE I-ROUTE O O B-DESTINATION I-DESTINATION, 
How do I reach the town square?,O O O O O B-DESTINATION I-DESTINATION,
What's the route to the public library?,O O O B-ROUTE O O B-DESTINATION I-DESTINATION,
Find me the way to the main avenue.,O O O B-ROUTE O O B-DESTINATION I-DESTINATION,
How can I get to the science museum?,O O O O O O B-DESTINATION I-DESTINATION,
What's the best route to the national monument?,O O O B-ROUTE I-ROUTE O O B-DESTINATION I-DESTINATION,
How do I navigate to the beach?,O O O O O O B-DESTINATION,
Show me the directions to the local high school.,O O O B-ROUTE O O B-DESTINATION I-DESTINATION I-DESTINATION,
How do I reach the city archives?,O O O O O B-DESTINATION I-DESTINATION,
Find me the shortest route to the harbor.,O O O B-ROUTE I-ROUTE O O B-DESTINATION,
How can I navigate to the town market?,O O O O O O B-DESTINATION I-DESTINATION,
What's the fastest path to the city stadium?,O O O B-ROUTE I-ROUTE O O B-DESTINATION I-DESTINATION,
Show me how to reach the local grocery store.,O O O O O O B-DESTINATION I-DESTINATION I-DESTINATION,
What's the way to the nearest tourist office?,O O O B-ROUTE O O B-DESTINATION I-DESTINATION I-DESTINATION ,
How do I get to the local pottery shop?,O O O O O O B-DESTINATION I-DESTINATION I-DESTINATION,
Find me a path to the city council building.,O O O B-ROUTE O O B-DESTINATION I-DESTINATION I-DESTINATION,
Show me the route to the downtown shopping center.,O O O B-ROUTE O O B-DESTINATION I-DESTINATION I-DESTINATION,
How do I get to the community swimming pool?,O O O O O O B-DESTINATION I-DESTINATION I-DESTINATION,
What's the best route to the nearest cathedral?,O O O B-ROUTE I-ROUTE O O B-DESTINATION I-DESTINATION,
How can I get to the central train station?,O O O O O O B-DESTINATION I-DESTINATION I-DESTINATION,
Find me directions to the science park.,O O B-ROUTE O O B-DESTINATION I-DESTINATION,
How do I navigate to the lakeside cafe?,O O O O O O B-DESTINATION I-DESTINATION,
Show me the way to the nearest golf course.,O O O B-ROUTE O O B-DESTINATION I-DESTINATION I-DESTINATION,
How can I reach the botanical research center?,O O O O O B-DESTINATION I-DESTINATION I-DESTINATION,
How do I get to the local bakery?,O O O O O O B-DESTINATION I-DESTINATION,
Find me the path to the visitor information desk.,O O O B-ROUTE O O B-DESTINATION I-DESTINATION I-DESTINATION,
Show me directions to the town's oldest church.,O O B-ROUTE O O B-DESTINATION O I-DESTINATION I-DESTINATION ,
How do I get to the beach boardwalk?,O O O O O O B-DESTINATION I-DESTINATION,
What's the fastest path to the wildlife sanctuary?,O O O B-ROUTE I-ROUTE O O B-DESTINATION I-DESTINATION,
How can I reach the historical museum?,O O O O O B-DESTINATION I-DESTINATION,
Find me the route to the metro station.,O O O B-ROUTE O O B-DESTINATION I-DESTINATION,
What's the best way to the scenic viewpoint?,O O O B-ROUTE I-ROUTE O O B-DESTINATION I-DESTINATION,
How do I navigate to the public square?,O O O O O O B-DESTINATION I-DESTINATION,
Show me how to get to the nearest shopping mall.,O O O O O O O B-DESTINATION I-DESTINATION I-DESTINATION,
How do I get to the local pub?,O O O O O O B-DESTINATION I-DESTINATION,
Find me directions to the industrial park.,O O B-ROUTE O O B-DESTINATION I-DESTINATION,
How do I navigate to the university auditorium?,O O O O O O B-DESTINATION I-DESTINATION,
Show me the way to the local craft market.,O O O B-ROUTE O O B-DESTINATION I-DESTINATION I-DESTINATION,
How do I get to the historic castle?,O O O O O O B-DESTINATION I-DESTINATION,
What's the best path to the city lake?,O O O B-ROUTE I-ROUTE O O B-DESTINATION I-DESTINATION,
How can I reach the community gym?,O O O O O B-DESTINATION I-DESTINATION,
Find me the route to the theater district.,O O O B-ROUTE O O B-DESTINATION I-DESTINATION,
How do I get to the hiking trail?,O O O O O O B-DESTINATION I-DESTINATION,
Show me directions to the skate park.,O O B-ROUTE O O B-DESTINATION I-DESTINATION,
How do I reach the cultural plaza?,O O O O O B-DESTINATION I-DESTINATION,
Find me a route to the university dining hall.,O O O B-ROUTE O O B-DESTINATION I-DESTINATION I-DESTINATION,
How can I navigate to the business district?,O O O O O O B-DESTINATION I-DESTINATION,
How do I get to the city aquarium?,O O O O O O B-DESTINATION I-DESTINATION,
Show me how to reach the mountain viewpoint.,O O O O O O B-DESTINATION I-DESTINATION,
What's the best route to the ferry terminal?,O O O B-ROUTE I-ROUTE O O B-DESTINATION I-DESTINATION,
How can I get to the local petting zoo?,O O O O O O B-DESTINATION I-DESTINATION I-DESTINATION,
Find me directions to the music hall.,O O B-ROUTE O O B-DESTINATION I-DESTINATION,
How do I reach the town's historical archives?,O O O O O B-DESTINATION O I-DESTINATION I-DESTINATION,
Show me the path to the riverside park.,O O O B-ROUTE O O B-DESTINATION I-DESTINATION,
What's the shortest way to the public restroom?,O O O B-ROUTE I-ROUTE O O B-DESTINATION I-DESTINATION,
Find me directions to the local vineyard.,O O B-ROUTE O O B-DESTINATION I-DESTINATION,
What's the way to the town's harbor?,O O O B-ROUTE O O B-DESTINATION O I-DESTINATION,
How do I reach the zoo entrance?,O O O O O B-DESTINATION I-DESTINATION,
Show me how to navigate to the neighborhood cafe.,O O O O O O O B-DESTINATION I-DESTINATION,
What's the best route to the botanical greenhouse?,O O O B-ROUTE I-ROUTE O O B-DESTINATION I-DESTINATION,
How do I get to the local photography studio?,O O O O O O B-DESTINATION I-DESTINATION I-DESTINATION,
Find me the path to the nearest supermarket.,O O O B-ROUTE O O B-DESTINATION I-DESTINATION,
How can I navigate to the central art district?,O O O O O O B-DESTINATION I-DESTINATION I-DESTINATION,
How do I reach the old museum?,O O O O O B-DESTINATION I-DESTINATION,
Show me the route to the university library.,O O O B-ROUTE O O B-DESTINATION I-DESTINATION,
How can I get to the city art pavilion?,O O O O O O B-DESTINATION I-DESTINATION I-DESTINATION,
what's the best jeepney route from Legazpi Airport to Embarcadero?,O O O B-ROUTE B-TRANSPORT I-ROUTE O B-ORIGIN I-ORIGIN O B-DESTINATION,
